version,date,num_downloads
0.9.0,2024-05-10 00:00:00+00:00,48
0.9.0,2024-05-11 00:00:00+00:00,3
0.9.0,2024-05-12 00:00:00+00:00,22
0.9.0,2024-05-13 00:00:00+00:00,76
0.9.0,2024-05-14 00:00:00+00:00,72
0.9.0,2024-05-15 00:00:00+00:00,76
0.9.0,2024-05-16 00:00:00+00:00,37
0.9.0,2024-05-17 00:00:00+00:00,54
0.9.0,2024-05-19 00:00:00+00:00,14
0.9.0,2024-05-20 00:00:00+00:00,19
0.9.0,2024-05-21 00:00:00+00:00,108
0.9.0,2024-05-22 00:00:00+00:00,138
0.9.0,2024-05-23 00:00:00+00:00,156
0.9.0,2024-05-24 00:00:00+00:00,78
0.9.0,2024-05-25 00:00:00+00:00,7
0.9.0,2024-05-26 00:00:00+00:00,4
0.9.0,2024-05-27 00:00:00+00:00,94
0.9.0,2024-05-28 00:00:00+00:00,87
0.9.0,2024-05-29 00:00:00+00:00,100
0.9.0,2024-05-30 00:00:00+00:00,89
0.9.0,2024-05-31 00:00:00+00:00,129
0.9.0,2024-06-03 00:00:00+00:00,67
0.9.0,2024-06-04 00:00:00+00:00,112
0.9.0,2024-06-05 00:00:00+00:00,150
0.9.0,2024-06-06 00:00:00+00:00,101
0.9.0,2024-06-07 00:00:00+00:00,85
0.9.0,2024-06-08 00:00:00+00:00,4
0.8.0.post0,2024-05-10 00:00:00+00:00,25
0.8.0.post0,2024-05-11 00:00:00+00:00,28
0.8.0.post0,2024-05-12 00:00:00+00:00,36
0.8.0.post0,2024-05-13 00:00:00+00:00,60
0.8.0.post0,2024-05-14 00:00:00+00:00,56
0.8.0.post0,2024-05-15 00:00:00+00:00,51
0.8.0.post0,2024-05-16 00:00:00+00:00,12
0.8.0.post0,2024-05-17 00:00:00+00:00,20
0.8.0.post0,2024-05-18 00:00:00+00:00,6
0.8.0.post0,2024-05-19 00:00:00+00:00,15
0.8.0.post0,2024-05-20 00:00:00+00:00,12
0.8.0.post0,2024-05-21 00:00:00+00:00,54
0.8.0.post0,2024-05-22 00:00:00+00:00,70
0.8.0.post0,2024-05-23 00:00:00+00:00,52
0.8.0.post0,2024-05-24 00:00:00+00:00,46
0.8.0.post0,2024-05-25 00:00:00+00:00,84
0.8.0.post0,2024-05-27 00:00:00+00:00,44
0.8.0.post0,2024-05-28 00:00:00+00:00,42
0.8.0.post0,2024-05-29 00:00:00+00:00,96
0.8.0.post0,2024-05-30 00:00:00+00:00,114
0.8.0.post0,2024-05-31 00:00:00+00:00,60
0.8.0.post0,2024-06-01 00:00:00+00:00,50
0.8.0.post0,2024-06-03 00:00:00+00:00,32
0.8.0.post0,2024-06-04 00:00:00+00:00,44
0.8.0.post0,2024-06-05 00:00:00+00:00,40
0.8.0.post0,2024-06-06 00:00:00+00:00,14
0.8.0.post0,2024-06-07 00:00:00+00:00,10
0.8.0,2024-05-10 00:00:00+00:00,1
0.8.0,2024-05-13 00:00:00+00:00,12
0.8.0,2024-05-14 00:00:00+00:00,19
0.8.0,2024-05-15 00:00:00+00:00,21
0.8.0,2024-05-16 00:00:00+00:00,6
0.8.0,2024-05-17 00:00:00+00:00,14
0.8.0,2024-05-19 00:00:00+00:00,3
0.8.0,2024-05-22 00:00:00+00:00,15
0.8.0,2024-05-23 00:00:00+00:00,4
0.8.0,2024-05-27 00:00:00+00:00,2
0.8.0,2024-05-28 00:00:00+00:00,2
0.8.0,2024-05-29 00:00:00+00:00,24
0.8.0,2024-05-30 00:00:00+00:00,16
0.8.0,2024-06-07 00:00:00+00:00,1
0.7.1,2024-05-10 00:00:00+00:00,1
0.7.1,2024-05-13 00:00:00+00:00,20
0.7.1,2024-05-14 00:00:00+00:00,22
0.7.1,2024-05-15 00:00:00+00:00,26
0.7.1,2024-05-16 00:00:00+00:00,7
0.7.1,2024-05-17 00:00:00+00:00,14
0.7.1,2024-05-19 00:00:00+00:00,3
0.7.1,2024-05-20 00:00:00+00:00,2
0.7.1,2024-05-21 00:00:00+00:00,4
0.7.1,2024-05-22 00:00:00+00:00,1
0.7.1,2024-05-24 00:00:00+00:00,2
0.7.1,2024-05-27 00:00:00+00:00,2
0.7.1,2024-05-28 00:00:00+00:00,3
0.7.1,2024-05-29 00:00:00+00:00,24
0.7.1,2024-05-30 00:00:00+00:00,18
0.7.1,2024-05-31 00:00:00+00:00,3
0.7.1,2024-06-03 00:00:00+00:00,1
0.7.1,2024-06-04 00:00:00+00:00,1
0.7.0,2024-05-10 00:00:00+00:00,8
0.7.0,2024-05-11 00:00:00+00:00,1
0.7.0,2024-05-12 00:00:00+00:00,1
0.7.0,2024-05-13 00:00:00+00:00,28
0.7.0,2024-05-14 00:00:00+00:00,29
0.7.0,2024-05-15 00:00:00+00:00,24
0.7.0,2024-05-16 00:00:00+00:00,8
0.7.0,2024-05-17 00:00:00+00:00,14
0.7.0,2024-05-19 00:00:00+00:00,10
0.7.0,2024-05-20 00:00:00+00:00,5
0.7.0,2024-05-21 00:00:00+00:00,12
0.7.0,2024-05-22 00:00:00+00:00,4
0.7.0,2024-05-27 00:00:00+00:00,8
0.7.0,2024-05-28 00:00:00+00:00,2
0.7.0,2024-05-29 00:00:00+00:00,27
0.7.0,2024-05-30 00:00:00+00:00,21
0.7.0,2024-05-31 00:00:00+00:00,3
0.7.0,2024-06-02 00:00:00+00:00,9
0.7.0,2024-06-03 00:00:00+00:00,12
0.7.0,2024-06-07 00:00:00+00:00,6
0.6.1,2024-05-10 00:00:00+00:00,1
0.6.1,2024-05-13 00:00:00+00:00,12
0.6.1,2024-05-14 00:00:00+00:00,19
0.6.1,2024-05-15 00:00:00+00:00,20
0.6.1,2024-05-16 00:00:00+00:00,6
