date,count,unique
2024-01-26 00:00:00+00:00,102,9
2024-01-27 00:00:00+00:00,1,1
2024-01-28 00:00:00+00:00,7,2
2024-01-29 00:00:00+00:00,22,6
2024-01-30 00:00:00+00:00,34,9
2024-01-31 00:00:00+00:00,19,5
2024-02-01 00:00:00+00:00,7,4
2024-02-02 00:00:00+00:00,6,4
2024-02-03 00:00:00+00:00,6,2
2024-02-04 00:00:00+00:00,2,2
2024-02-05 00:00:00+00:00,25,7
2024-02-06 00:00:00+00:00,21,8
2024-02-07 00:00:00+00:00,29,9
2024-02-08 00:00:00+00:00,21,6
