date,count,unique
2024-02-29 00:00:00+00:00,13,4
2024-03-02 00:00:00+00:00,15,1
2024-03-03 00:00:00+00:00,7,2
2024-03-04 00:00:00+00:00,19,5
2024-03-05 00:00:00+00:00,32,6
2024-03-06 00:00:00+00:00,50,5
2024-03-07 00:00:00+00:00,39,4
2024-03-08 00:00:00+00:00,14,8
2024-03-09 00:00:00+00:00,1,1
2024-03-11 00:00:00+00:00,44,5
2024-03-12 00:00:00+00:00,7,5
2024-03-13 00:00:00+00:00,29,4
2024-03-14 00:00:00+00:00,3,2
