date,count,unique
2024-05-13 00:00:00+00:00,357,1
2024-05-15 00:00:00+00:00,24,3
2024-05-16 00:00:00+00:00,1,1
2024-05-20 00:00:00+00:00,9,1
2024-05-21 00:00:00+00:00,14,3
2024-05-22 00:00:00+00:00,23,2
2024-05-24 00:00:00+00:00,2,2
