date,count,unique
2024-07-26 00:00:00+00:00,15,4
2024-07-27 00:00:00+00:00,6,6
2024-07-28 00:00:00+00:00,1,1
2024-07-29 00:00:00+00:00,18,3
2024-07-30 00:00:00+00:00,7,3
2024-07-31 00:00:00+00:00,19,2
2024-08-01 00:00:00+00:00,41,9
2024-08-02 00:00:00+00:00,8,4
2024-08-03 00:00:00+00:00,3,3
2024-08-05 00:00:00+00:00,35,3
2024-08-06 00:00:00+00:00,5,4
2024-08-07 00:00:00+00:00,3,3
2024-08-08 00:00:00+00:00,24,4
