version,date,num_downloads
0.1.6,2024-01-05 00:00:00+00:00,3
0.1.6,2024-01-06 00:00:00+00:00,3
0.1.6,2024-01-08 00:00:00+00:00,2
0.1.6,2024-01-10 00:00:00+00:00,2
0.1.6,2024-01-11 00:00:00+00:00,3
0.1.6,2024-01-12 00:00:00+00:00,1
0.1.6,2024-01-13 00:00:00+00:00,5
0.1.6,2024-01-20 00:00:00+00:00,8
0.1.6,2024-01-22 00:00:00+00:00,4
0.1.6,2024-01-23 00:00:00+00:00,2
0.1.6,2024-01-24 00:00:00+00:00,2
0.1.6,2024-01-26 00:00:00+00:00,2
0.1.6,2024-01-27 00:00:00+00:00,2
0.1.5,2023-12-30 00:00:00+00:00,2
0.1.5,2024-01-01 00:00:00+00:00,2
0.1.5,2024-01-02 00:00:00+00:00,3
0.1.5,2024-01-03 00:00:00+00:00,2
0.1.5,2024-01-05 00:00:00+00:00,1
0.1.5,2024-01-06 00:00:00+00:00,2
0.1.5,2024-01-08 00:00:00+00:00,2
0.1.5,2024-01-10 00:00:00+00:00,2
0.1.5,2024-01-13 00:00:00+00:00,2
0.1.5,2024-01-14 00:00:00+00:00,1
0.1.5,2024-01-20 00:00:00+00:00,7
0.1.5,2024-01-22 00:00:00+00:00,4
0.1.5,2024-01-23 00:00:00+00:00,2
0.1.5,2024-01-24 00:00:00+00:00,2
0.1.5,2024-01-26 00:00:00+00:00,2
0.1.4,2023-12-30 00:00:00+00:00,2
0.1.4,2024-01-01 00:00:00+00:00,2
0.1.4,2024-01-02 00:00:00+00:00,3
0.1.4,2024-01-03 00:00:00+00:00,2
0.1.4,2024-01-05 00:00:00+00:00,1
0.1.4,2024-01-06 00:00:00+00:00,2
0.1.4,2024-01-08 00:00:00+00:00,2
0.1.4,2024-01-10 00:00:00+00:00,2
0.1.4,2024-01-11 00:00:00+00:00,1
0.1.4,2024-01-13 00:00:00+00:00,3
0.1.4,2024-01-20 00:00:00+00:00,8
0.1.4,2024-01-22 00:00:00+00:00,4
0.1.4,2024-01-23 00:00:00+00:00,2
0.1.4,2024-01-24 00:00:00+00:00,2
0.1.4,2024-01-25 00:00:00+00:00,1
0.1.4,2024-01-26 00:00:00+00:00,3
0.1.3,2023-12-30 00:00:00+00:00,2
0.1.3,2024-01-01 00:00:00+00:00,2
0.1.3,2024-01-02 00:00:00+00:00,3
0.1.3,2024-01-03 00:00:00+00:00,2
0.1.3,2024-01-05 00:00:00+00:00,1
0.1.3,2024-01-06 00:00:00+00:00,2
0.1.3,2024-01-08 00:00:00+00:00,2
0.1.3,2024-01-09 00:00:00+00:00,1
0.1.3,2024-01-10 00:00:00+00:00,2
0.1.3,2024-01-13 00:00:00+00:00,3
0.1.3,2024-01-20 00:00:00+00:00,7
0.1.3,2024-01-22 00:00:00+00:00,3
0.1.3,2024-01-23 00:00:00+00:00,3
0.1.3,2024-01-24 00:00:00+00:00,2
0.1.3,2024-01-26 00:00:00+00:00,2
0.1.2,2023-12-30 00:00:00+00:00,2
0.1.2,2024-01-01 00:00:00+00:00,2
0.1.2,2024-01-02 00:00:00+00:00,3
0.1.2,2024-01-03 00:00:00+00:00,2
0.1.2,2024-01-05 00:00:00+00:00,1
0.1.2,2024-01-06 00:00:00+00:00,2
0.1.2,2024-01-08 00:00:00+00:00,2
0.1.2,2024-01-10 00:00:00+00:00,2
0.1.2,2024-01-11 00:00:00+00:00,1
0.1.2,2024-01-13 00:00:00+00:00,3
0.1.2,2024-01-20 00:00:00+00:00,6
0.1.2,2024-01-22 00:00:00+00:00,2
0.1.2,2024-01-23 00:00:00+00:00,2
0.1.2,2024-01-24 00:00:00+00:00,2
0.1.2,2024-01-26 00:00:00+00:00,2
0.1.1,2024-01-01 00:00:00+00:00,2
0.1.1,2024-01-02 00:00:00+00:00,3
0.1.1,2024-01-03 00:00:00+00:00,2
0.1.1,2024-01-05 00:00:00+00:00,1
0.1.1,2024-01-06 00:00:00+00:00,2
0.1.1,2024-01-08 00:00:00+00:00,4
0.1.1,2024-01-10 00:00:00+00:00,2
0.1.1,2024-01-13 00:00:00+00:00,2
0.1.1,2024-01-14 00:00:00+00:00,1
0.1.1,2024-01-20 00:00:00+00:00,6
0.1.1,2024-01-22 00:00:00+00:00,2
0.1.1,2024-01-23 00:00:00+00:00,2
0.1.1,2024-01-24 00:00:00+00:00,2
0.1.1,2024-01-25 00:00:00+00:00,1
0.1.1,2024-01-26 00:00:00+00:00,2
0.1.0rc6,2024-01-01 00:00:00+00:00,2
0.1.0rc6,2024-01-02 00:00:00+00:00,3
0.1.0rc6,2024-01-03 00:00:00+00:00,2
0.1.0rc6,2024-01-05 00:00:00+00:00,1
0.1.0rc6,2024-01-06 00:00:00+00:00,2
0.1.0rc6,2024-01-08 00:00:00+00:00,4
0.1.0rc6,2024-01-10 00:00:00+00:00,2
0.1.0rc6,2024-01-13 00:00:00+00:00,2
0.1.0rc6,2024-01-14 00:00:00+00:00,1
0.1.0rc6,2024-01-20 00:00:00+00:00,6
0.1.0rc6,2024-01-22 00:00:00+00:00,2
0.1.0rc6,2024-01-23 00:00:00+00:00,2
0.1.0rc6,2024-01-26 00:00:00+00:00,2
0.1.0rc5,2024-01-01 00:00:00+00:00,2
0.1.0rc5,2024-01-02 00:00:00+00:00,3
0.1.0rc5,2024-01-03 00:00:00+00:00,2
0.1.0rc5,2024-01-05 00:00:00+00:00,1
0.1.0rc5,2024-01-06 00:00:00+00:00,2
0.1.0rc5,2024-01-08 00:00:00+00:00,5
0.1.0rc5,2024-01-10 00:00:00+00:00,2
0.1.0rc5,2024-01-11 00:00:00+00:00,1
0.1.0rc5,2024-01-13 00:00:00+00:00,3
0.1.0rc5,2024-01-20 00:00:00+00:00,6
0.1.0rc5,2024-01-22 00:00:00+00:00,2
0.1.0rc5,2024-01-23 00:00:00+00:00,2
0.1.0rc5,2024-01-26 00:00:00+00:00,2
