date,count,unique
2024-10-16 00:00:00+00:00,8,1
2024-10-18 00:00:00+00:00,2,1
2024-10-22 00:00:00+00:00,1,1
2024-10-24 00:00:00+00:00,3,1
2024-10-25 00:00:00+00:00,30,5
