date,count,unique
2024-10-18 00:00:00+00:00,2,1
2024-10-22 00:00:00+00:00,1,1
2024-10-24 00:00:00+00:00,3,1
2024-10-25 00:00:00+00:00,30,5
2024-10-30 00:00:00+00:00,6,1
2024-10-31 00:00:00+00:00,26,6
