date,count,unique
2024-05-09 00:00:00+00:00,1,1
2024-05-10 00:00:00+00:00,4,2
2024-05-11 00:00:00+00:00,32,2
2024-05-13 00:00:00+00:00,32,5
2024-05-14 00:00:00+00:00,12,4
2024-05-15 00:00:00+00:00,2,2
2024-05-16 00:00:00+00:00,19,6
2024-05-17 00:00:00+00:00,47,8
2024-05-18 00:00:00+00:00,1,1
2024-05-20 00:00:00+00:00,3,3
2024-05-21 00:00:00+00:00,17,7
2024-05-22 00:00:00+00:00,8,4
