version,date,num_downloads
0.3.0,2024-08-28 00:00:00+00:00,2
0.3.0,2024-08-29 00:00:00+00:00,2
0.3.0,2024-09-01 00:00:00+00:00,1
0.3.0,2024-09-02 00:00:00+00:00,2
0.3.0,2024-09-03 00:00:00+00:00,2
0.3.0,2024-09-07 00:00:00+00:00,2
0.3.0,2024-09-08 00:00:00+00:00,2
0.3.0,2024-09-10 00:00:00+00:00,2
0.3.0,2024-09-11 00:00:00+00:00,1
0.3.0,2024-09-14 00:00:00+00:00,1
0.3.0,2024-09-15 00:00:00+00:00,2
0.3.0,2024-09-17 00:00:00+00:00,2
0.3.0,2024-09-19 00:00:00+00:00,2
0.3.0,2024-09-20 00:00:00+00:00,2
0.3.0,2024-09-25 00:00:00+00:00,2
0.3.0,2024-09-26 00:00:00+00:00,2
0.2.0,2024-09-01 00:00:00+00:00,1
0.2.0,2024-09-07 00:00:00+00:00,3
0.2.0,2024-09-08 00:00:00+00:00,2
0.2.0,2024-09-14 00:00:00+00:00,1
0.2.0,2024-09-15 00:00:00+00:00,4
0.2.0,2024-09-17 00:00:00+00:00,1
0.2.0,2024-09-20 00:00:00+00:00,2
0.2.0,2024-09-25 00:00:00+00:00,2
0.2.0,2024-09-26 00:00:00+00:00,2
0.1.0rc1,2024-09-01 00:00:00+00:00,1
0.1.0rc1,2024-09-07 00:00:00+00:00,2
0.1.0rc1,2024-09-08 00:00:00+00:00,2
0.1.0rc1,2024-09-14 00:00:00+00:00,1
0.1.0rc1,2024-09-17 00:00:00+00:00,1
0.1.0rc1,2024-09-25 00:00:00+00:00,2
0.1.0rc1,2024-09-26 00:00:00+00:00,2
0.1.0,2024-09-01 00:00:00+00:00,1
0.1.0,2024-09-07 00:00:00+00:00,2
0.1.0,2024-09-08 00:00:00+00:00,2
0.1.0,2024-09-14 00:00:00+00:00,1
0.1.0,2024-09-15 00:00:00+00:00,1
0.1.0,2024-09-16 00:00:00+00:00,1
0.1.0,2024-09-17 00:00:00+00:00,1
0.1.0,2024-09-20 00:00:00+00:00,2
0.1.0,2024-09-25 00:00:00+00:00,2
0.1.0,2024-09-26 00:00:00+00:00,2
