version,date,num_downloads
0.9.0,2024-06-04 00:00:00+00:00,112
0.9.0,2024-06-05 00:00:00+00:00,150
0.9.0,2024-06-06 00:00:00+00:00,101
0.9.0,2024-06-07 00:00:00+00:00,85
0.9.0,2024-06-08 00:00:00+00:00,4
0.9.0,2024-06-09 00:00:00+00:00,6
0.9.0,2024-06-10 00:00:00+00:00,65
0.9.0,2024-06-11 00:00:00+00:00,80
0.9.0,2024-06-12 00:00:00+00:00,78
0.9.0,2024-06-13 00:00:00+00:00,60
0.9.0,2024-06-14 00:00:00+00:00,99
0.9.0,2024-06-15 00:00:00+00:00,4
0.9.0,2024-06-16 00:00:00+00:00,2
0.9.0,2024-06-17 00:00:00+00:00,357
0.9.0,2024-06-18 00:00:00+00:00,356
0.9.0,2024-06-19 00:00:00+00:00,264
0.9.0,2024-06-20 00:00:00+00:00,95
0.9.0,2024-06-21 00:00:00+00:00,33
0.9.0,2024-06-22 00:00:00+00:00,5
0.9.0,2024-06-24 00:00:00+00:00,82
0.9.0,2024-06-25 00:00:00+00:00,336
0.9.0,2024-06-26 00:00:00+00:00,134
0.9.0,2024-06-27 00:00:00+00:00,187
0.9.0,2024-06-28 00:00:00+00:00,528
0.9.0,2024-06-30 00:00:00+00:00,2
0.9.0,2024-07-01 00:00:00+00:00,168
0.9.0,2024-07-02 00:00:00+00:00,127
0.9.0,2024-07-03 00:00:00+00:00,92
0.8.0.post0,2024-06-04 00:00:00+00:00,44
0.8.0.post0,2024-06-05 00:00:00+00:00,40
0.8.0.post0,2024-06-06 00:00:00+00:00,14
0.8.0.post0,2024-06-07 00:00:00+00:00,10
0.8.0.post0,2024-06-09 00:00:00+00:00,30
0.8.0.post0,2024-06-10 00:00:00+00:00,41
0.8.0.post0,2024-06-11 00:00:00+00:00,51
0.8.0.post0,2024-06-12 00:00:00+00:00,12
0.8.0.post0,2024-06-13 00:00:00+00:00,44
0.8.0.post0,2024-06-14 00:00:00+00:00,42
0.8.0.post0,2024-06-15 00:00:00+00:00,30
0.8.0.post0,2024-06-16 00:00:00+00:00,36
0.8.0.post0,2024-06-17 00:00:00+00:00,17
0.8.0.post0,2024-06-18 00:00:00+00:00,33
0.8.0.post0,2024-06-19 00:00:00+00:00,7
0.8.0.post0,2024-06-20 00:00:00+00:00,8
0.8.0.post0,2024-06-21 00:00:00+00:00,13
0.8.0.post0,2024-06-22 00:00:00+00:00,4
0.8.0.post0,2024-06-23 00:00:00+00:00,8
0.8.0.post0,2024-06-24 00:00:00+00:00,30
0.8.0.post0,2024-06-25 00:00:00+00:00,20
0.8.0.post0,2024-06-26 00:00:00+00:00,49
0.8.0.post0,2024-06-27 00:00:00+00:00,21
0.8.0.post0,2024-06-28 00:00:00+00:00,15
0.8.0.post0,2024-06-29 00:00:00+00:00,16
0.8.0.post0,2024-06-30 00:00:00+00:00,6
0.8.0.post0,2024-07-01 00:00:00+00:00,13
0.8.0.post0,2024-07-02 00:00:00+00:00,16
0.8.0.post0,2024-07-03 00:00:00+00:00,20
0.8.0,2024-06-07 00:00:00+00:00,1
0.8.0,2024-06-10 00:00:00+00:00,1
0.8.0,2024-06-13 00:00:00+00:00,9
0.8.0,2024-06-21 00:00:00+00:00,1
0.7.1,2024-06-04 00:00:00+00:00,1
0.7.1,2024-06-09 00:00:00+00:00,1
0.7.1,2024-06-11 00:00:00+00:00,3
0.7.1,2024-06-13 00:00:00+00:00,1
0.7.1,2024-06-17 00:00:00+00:00,3
0.7.1,2024-06-18 00:00:00+00:00,4
0.7.1,2024-06-19 00:00:00+00:00,2
0.7.1,2024-06-20 00:00:00+00:00,2
0.7.1,2024-06-21 00:00:00+00:00,1
0.7.0,2024-06-07 00:00:00+00:00,6
0.7.0,2024-06-10 00:00:00+00:00,2
0.7.0,2024-06-11 00:00:00+00:00,1
0.7.0,2024-06-12 00:00:00+00:00,2
0.7.0,2024-06-13 00:00:00+00:00,2
0.7.0,2024-06-14 00:00:00+00:00,3
0.7.0,2024-06-17 00:00:00+00:00,3
0.7.0,2024-06-18 00:00:00+00:00,2
0.7.0,2024-06-20 00:00:00+00:00,3
0.7.0,2024-06-21 00:00:00+00:00,2
0.7.0,2024-06-22 00:00:00+00:00,1
0.7.0,2024-06-23 00:00:00+00:00,1
0.7.0,2024-06-30 00:00:00+00:00,1
0.6.1,2024-06-05 00:00:00+00:00,1
0.6.1,2024-06-17 00:00:00+00:00,1
0.6.1,2024-06-20 00:00:00+00:00,3
0.6.1,2024-06-21 00:00:00+00:00,1
0.6.1,2024-06-30 00:00:00+00:00,1
0.6.0,2024-06-20 00:00:00+00:00,2
0.5.0,2024-06-20 00:00:00+00:00,2
0.5.0,2024-06-27 00:00:00+00:00,1
0.4.0,2024-06-20 00:00:00+00:00,2
0.4.0,2024-06-29 00:00:00+00:00,1
0.3.0,2024-06-10 00:00:00+00:00,1
0.3.0,2024-06-20 00:00:00+00:00,2
0.3.0,2024-06-27 00:00:00+00:00,1
0.2.1,2024-06-17 00:00:00+00:00,1
0.2.1,2024-06-20 00:00:00+00:00,2
0.2.0,2024-06-17 00:00:00+00:00,1
0.2.0,2024-06-20 00:00:00+00:00,2
0.2.0,2024-06-30 00:00:00+00:00,1
0.1.6,2024-06-14 00:00:00+00:00,2
0.1.6,2024-06-17 00:00:00+00:00,2
0.1.6,2024-06-20 00:00:00+00:00,2
0.1.6,2024-06-27 00:00:00+00:00,1
0.1.5,2024-06-17 00:00:00+00:00,1
0.1.5,2024-06-20 00:00:00+00:00,2
0.1.5,2024-06-29 00:00:00+00:00,1
0.1.4,2024-06-17 00:00:00+00:00,1
0.1.4,2024-06-20 00:00:00+00:00,2
0.1.4,2024-06-27 00:00:00+00:00,1
0.1.3,2024-06-17 00:00:00+00:00,1
0.1.3,2024-06-20 00:00:00+00:00,2
